8	2221	3	16	A downturn in the real estate market could seriously impair our loan portfolio
8	2224	4	7	Recent developments in the residential mortgage market, especially the sub-prime market, may adversely affect the Company s financial condition.
3	2233	8	13	WE MAY NEED TO RAISE DEBT OR EQUITY FUNDS IN THE FUTURE.
26	2242	24	15	Oncor s Obligation to Indemnify the Company for a Breach of a Representation or Warranty May Not Be Sufficient to Protect an Investor s Investment
8	2253	5	7	Our business is subject to various lending and other economic risks that could adversely impact our results of operations and financial condition.
10	2258	3	1	We may not be successful in adequately protecting our intellectual property.
11	2258	9	2	The manufacture and sale of products may expose us to product liability claims for which we could have substantial liability.
10	2288	23	1	If we are unable to protect our intellectual property, we may be unable to prevent other companies from using our technology in competitive products.
5	2293	4	17	D EMAND FOR OUR PRODUCTS COULD BE AFFECTED BY CHANGES IN LAWS AND REGULATIONS APPLICABLE TO FOOD AND BEVERAGES AND CHANGES IN CONSUMER PREFERENCES .
20	2300	12	10	We face strong competition for clients, which could prevent us from obtaining clients and may cause us to pay higher interest rates to attract clients.
